,8,180000000,0.21999999999999997,0.0,0.019999999999999907
0,8,200000000,0.2199999999999999,0.0,0.0199999999999999
1,8,220000000,0.2199999999999999,0.0,0.0199999999999999
2,8,240000000,0.2199999999999999,0.0,0.0199999999999999
3,8,260000000,0.2199999999999999,0.0,0.0199999999999999
4,8,280000000,0.2199999999999999,0.0,0.0199999999999999
5,8,300000000,0.2199999999999999,0.0,0.0199999999999999
6,8,320000000,0.2199999999999999,0.0,0.0199999999999999
7,8,340000000,0.2199999999999999,0.0,0.0199999999999999
8,8,360000000,0.2199999999999999,0.0,0.0199999999999999
9,8,380000000,0.2199999999999999,0.0,0.0199999999999999
10,8,400000000,0.2199999999999999,0.0,0.0199999999999999
11,8,420000000,0.2199999999999999,0.0,0.0199999999999999
12,8,440000000,0.2199999999999999,0.0,0.0199999999999999
13,8,460000000,0.2199999999999999,0.0,0.0199999999999999
14,8,480000000,0.2199999999999999,0.0,0.0199999999999999
15,8,500000000,0.2199999999999999,0.0,0.0199999999999999
16,8,520000000,0.2199999999999999,0.0,0.0199999999999999
17,8,540000000,0.2199999999999999,0.0,0.0199999999999999
18,8,560000000,0.2199999999999999,0.0,0.0199999999999999
19,8,580000000,0.2199999999999999,0.0,0.0199999999999999
20,8,600000000,0.2199999999999999,0.0,0.0199999999999999
21,8,620000000,0.2199999999999999,0.0,0.0199999999999999
22,8,640000000,0.2199999999999999,0.0,0.0199999999999999
23,8,660000000,0.2199999999999999,0.0,0.0199999999999999
24,8,680000000,0.2199999999999999,0.0,0.0199999999999999
25,8,700000000,0.2199999999999999,0.0,0.0199999999999999
26,8,720000000,0.2199999999999999,0.0,0.0199999999999999
27,8,960000000,0.2199999999999999,0.0,0.0199999999999999
28,8,980000000,0.2199999999999999,0.0,0.0199999999999999
29,9,0,0.2199999999999999,0.0,0.0199999999999999
30,9,20000000,0.2199999999999999,0.0,0.0199999999999999
31,9,40000000,0.2199999999999999,0.0,0.0199999999999999
32,9,60000000,0.2199999999999999,0.0,0.0199999999999999
33,9,80000000,0.2199999999999999,0.0,0.0199999999999999
34,9,100000000,0.2199999999999999,0.0,0.0199999999999999
35,9,120000000,0.2199999999999999,0.0,0.0199999999999999
36,9,140000000,0.2199999999999999,0.0,0.0199999999999999
37,9,160000000,0.2199999999999999,0.0,0.0199999999999999
38,9,180000000,0.2199999999999999,0.0,0.0199999999999999
39,9,200000000,0.2199999999999999,0.0,0.0199999999999999
40,9,220000000,0.2199999999999999,0.0,0.0199999999999999
41,9,240000000,0.2199999999999999,0.0,0.0199999999999999
42,9,260000000,0.2199999999999999,0.0,0.0199999999999999
43,9,280000000,0.2199999999999999,0.0,0.0199999999999999
44,9,300000000,0.2199999999999999,0.0,0.0199999999999999
45,9,320000000,0.2199999999999999,0.0,0.0199999999999999
46,9,340000000,0.2199999999999999,0.0,0.0199999999999999
47,9,360000000,0.2199999999999999,0.0,0.0199999999999999
48,9,380000000,0.2199999999999999,0.0,0.0199999999999999
49,9,400000000,0.2199999999999999,0.0,0.0199999999999999
50,9,420000000,0.2199999999999999,0.0,0.0199999999999999
51,9,440000000,0.2199999999999999,0.0,0.0199999999999999
52,9,460000000,0.2199999999999999,0.0,0.0199999999999999
53,9,480000000,0.2199999999999999,0.0,0.0199999999999999
54,9,500000000,0.2199999999999999,0.0,0.0199999999999999
55,9,520000000,0.2199999999999999,0.0,0.0199999999999999
56,9,540000000,0.2199999999999999,0.0,0.0199999999999999
57,9,560000000,0.2199999999999999,0.0,0.0199999999999999
58,9,580000000,0.2199999999999999,0.0,0.0199999999999999
59,9,600000000,0.2199999999999999,0.0,0.0199999999999999
60,9,620000000,0.2199999999999999,0.0,0.0199999999999999
61,9,640000000,0.2199999999999999,0.0,0.0199999999999999
62,9,660000000,0.2199999999999999,0.0,0.0199999999999999
63,9,680000000,0.2199999999999999,0.0,0.0199999999999999
64,9,700000000,0.2199999999999999,0.0,0.0199999999999999
65,9,720000000,0.2199999999999999,0.0,0.0199999999999999
66,9,740000000,0.2199999999999999,0.0,0.0199999999999999
67,9,760000000,0.2199999999999999,0.0,0.0199999999999999
68,9,780000000,0.2199999999999999,0.0,0.0199999999999999
69,9,800000000,0.2199999999999999,0.0,0.0199999999999999
70,9,820000000,0.2199999999999999,0.0,0.0199999999999999
71,9,840000000,0.2199999999999999,0.0,0.0199999999999999
72,9,860000000,0.2199999999999999,0.0,0.0199999999999999
73,9,880000000,0.2199999999999999,0.0,0.0199999999999999
74,9,900000000,0.2199999999999999,0.0,0.0199999999999999
75,9,920000000,0.2199999999999999,0.0,0.0199999999999999
76,9,940000000,0.2199999999999999,0.0,0.0199999999999999
77,9,960000000,0.2199999999999999,0.0,0.0199999999999999
78,9,980000000,0.2199999999999999,0.0,0.0199999999999999
79,10,0,0.2199999999999999,0.0,0.0199999999999999
80,10,20000000,0.2199999999999999,0.0,0.0199999999999999
81,10,40000000,0.2199999999999999,0.0,0.0199999999999999
82,10,60000000,0.2199999999999999,0.0,0.0199999999999999
83,10,80000000,0.2199999999999999,0.0,0.0199999999999999
84,10,100000000,0.2199999999999999,0.0,0.0199999999999999
85,10,120000000,0.2199999999999999,0.0,0.0199999999999999
86,10,140000000,0.2199999999999999,0.0,0.0199999999999999
87,10,160000000,0.2199999999999999,0.0,0.0199999999999999
88,10,180000000,0.2199999999999999,0.0,0.0199999999999999
89,10,200000000,0.2199999999999999,0.0,0.0199999999999999
90,10,220000000,0.2199999999999999,0.0,0.0199999999999999
91,10,240000000,0.2199999999999999,0.0,0.0199999999999999
92,10,260000000,0.2199999999999999,0.0,0.0199999999999999
93,10,280000000,0.2199999999999999,0.0,0.0199999999999999
94,10,300000000,0.2199999999999999,0.0,0.0199999999999999
95,10,320000000,0.2199999999999999,0.0,0.0199999999999999
96,10,340000000,0.2199999999999999,0.0,0.0199999999999999
97,10,360000000,0.2199999999999999,0.0,0.0199999999999999
98,10,380000000,0.2199999999999999,0.0,0.0199999999999999
99,10,400000000,0.2199999999999999,0.0,0.0199999999999999
100,10,420000000,0.2199999999999999,0.0,0.0199999999999999
101,10,440000000,0.2199999999999999,0.0,0.0199999999999999
102,10,460000000,0.2199999999999999,0.0,0.0199999999999999
103,10,480000000,0.2199999999999999,0.0,0.0199999999999999
104,10,500000000,0.2199999999999999,0.0,0.0199999999999999
105,10,520000000,0.2199999999999999,0.0,0.0199999999999999
106,10,540000000,0.2199999999999999,0.0,0.0199999999999999
107,10,560000000,0.2199999999999999,0.0,0.0199999999999999
108,10,580000000,0.2199999999999999,0.0,0.0199999999999999
109,10,600000000,0.2199999999999999,0.0,0.0199999999999999
110,10,620000000,0.2199999999999999,0.0,0.0199999999999999
111,10,640000000,0.2199999999999999,0.0,0.0199999999999999
112,10,660000000,0.2199999999999999,0.0,0.0199999999999999
113,10,680000000,0.2199999999999999,0.0,0.0199999999999999
114,10,700000000,0.2199999999999999,0.0,0.0199999999999999
115,10,720000000,0.2199999999999999,0.0,0.0199999999999999
116,10,740000000,0.2199999999999999,0.0,0.0199999999999999
117,10,760000000,0.2199999999999999,0.0,0.0199999999999999
118,10,780000000,0.2199999999999999,0.0,0.0199999999999999
119,10,800000000,0.2199999999999999,0.0,0.0199999999999999
120,10,820000000,0.2199999999999999,0.0,0.0199999999999999
121,10,840000000,0.2199999999999999,0.0,0.0199999999999999
122,10,860000000,0.2199999999999999,0.0,0.0199999999999999
123,10,880000000,0.2199999999999999,0.0,0.0199999999999999
124,10,900000000,0.2199999999999999,0.0,0.0199999999999999
125,10,920000000,0.2199999999999999,0.0,0.0199999999999999
126,10,940000000,0.2199999999999999,0.0,0.0199999999999999
127,10,960000000,0.2199999999999999,0.0,0.0199999999999999
128,10,980000000,0.2199999999999999,0.0,0.0199999999999999
129,11,0,0.2199999999999999,0.0,0.0199999999999999
130,11,20000000,0.2199999999999999,0.0,0.0199999999999999
131,11,40000000,0.2199999999999999,0.0,0.0199999999999999
132,11,60000000,0.2199999999999999,0.0,0.0199999999999999
133,11,80000000,0.2199999999999999,0.0,0.0199999999999999
134,11,100000000,0.2199999999999999,0.0,0.0199999999999999
135,11,120000000,0.2199999999999999,0.0,0.0199999999999999
136,11,140000000,0.2199999999999999,0.0,0.0199999999999999
137,11,160000000,0.2199999999999999,0.0,0.0199999999999999
138,11,180000000,0.2199999999999999,0.0,0.0199999999999999
139,11,200000000,0.2199999999999999,0.0,0.0199999999999999
140,11,220000000,0.2199999999999999,0.0,0.0199999999999999
141,11,240000000,0.2199999999999999,0.0,0.0199999999999999
142,11,260000000,0.2199999999999999,0.0,0.0199999999999999
143,11,280000000,0.2199999999999999,0.0,0.0199999999999999
144,11,300000000,0.2199999999999999,0.0,0.0199999999999999
145,11,320000000,0.2199999999999999,0.0,0.0199999999999999
146,11,340000000,0.2199999999999999,0.0,0.0199999999999999
147,11,360000000,0.2199999999999999,0.0,0.0199999999999999
